"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000188897",78.1123293090034,-1.41569640407472,0.150947671284801,-9.37872305034542,6.67765276258177e-21,7.61814743588013e-20
"ENSG00000228594",107.660575727173,1.6958339927675,0.180895158571566,9.37467871533218,6.93867673623351e-21,7.91315802882835e-20
"ENSG00000138658",53.4949724994241,1.20891549458795,0.128959963596824,9.37434736231364,6.96050439004784e-21,7.93526787300195e-20
"ENSG00000160949",750.998448954895,1.35780875279787,0.144927249007918,9.36889896201429,7.32930815056981e-21,8.34693958695716e-20
"ENSG00000101473",581.144554794998,-1.01129682929568,0.10795332147257,-9.36790842098026,7.39840445845712e-21,8.42267936142419e-20
"ENSG00000213553",647.882647958528,1.01018358381278,0.107837339591831,9.36766047490019,7.41580078586434e-21,8.4395291127614e-20
"ENSG00000213247",12.6606059793933,-3.10936299240667,0.331939275906308,-9.36726449112429,7.44366762563258e-21,8.46827883764233e-20
"ENSG00000189129",161.173778050032,-2.07458031039072,0.221611363852397,-9.36134444699543,7.87284358560348e-21,8.94401245081452e-20
"ENSG00000188807",171.753486958692,1.40444997641579,0.150072937526527,9.35844929514711,8.09154965740364e-21,9.18926460219427e-20
"ENSG00000254645",232.864815601086,-3.05476538876844,0.32649235601393,-9.35631518625233,8.25660156358433e-21,9.37016206765727e-20
"ENSG00000248810",38.9735650128765,4.44550191597708,0.47513811855805,9.35623083550589,8.26319320027973e-21,9.37437068087562e-20
"ENSG00000163687",158.634484203172,-2.22833555261817,0.238176159555159,-9.35582955397395,8.29462291125813e-21,9.40674465771353e-20
"ENSG00000237409",2.74437290995821,-3.06553375756038,0.327694632162904,-9.35484886440385,8.37193218321882e-21,9.49110889139389e-20
"ENSG00000128595",738.959565513193,1.1509895963426,0.123053702261706,9.35355519734568,8.47500489525569e-21,9.6046116822706e-20
"ENSG00000228358",3.82344660360186,4.33074759831018,0.463060296457019,9.35244855031995,8.56417204838881e-21,9.70228188088202e-20
"ENSG00000254718",24.4615441554567,-1.77252250015138,0.189585641522439,-9.3494554013553,8.81001733913237e-21,9.97732162189307e-20
"ENSG00000205358",612.906659619256,-2.86587372709602,0.306547697466331,-9.34886724246492,8.85914046839468e-21,1.00259691329406e-19
"ENSG00000167470",3693.4167968129,-1.26137366006254,0.13494864061982,-9.34706458893576,9.01139195612818e-21,1.01947250543337e-19
"ENSG00000106178",264.729580349777,2.05746354648797,0.220150936525751,9.34569518057584,9.12877854484915e-21,1.03239341080774e-19
"ENSG00000227243",27.3439056247031,-2.72583805431442,0.291723860630151,-9.34389819340233,9.2851143240084e-21,1.04970864788181e-19
"ENSG00000101187",689.091399554909,1.67703968446226,0.179529044954465,9.34132794438705,9.51333491380158e-21,1.07438892458265e-19
"ENSG00000176092",964.298040244167,-2.01469788492866,0.215690492539151,-9.34068934245194,9.57089341594744e-21,1.0805139879379e-19
"ENSG00000162706",73.0814409884539,-3.05324482301289,0.32692907216351,-9.33916584049105,9.70960430602357e-21,1.09579338565099e-19
"ENSG00000105357",9973.59020531134,-1.26971673201142,0.13595882059476,-9.3389801886848,9.72664272900433e-21,1.09733539795575e-19
"ENSG00000250073",37.7827006969093,-1.2915532818687,0.138322512987525,-9.33726010302592,9.88591838537037e-21,1.11453103461142e-19
"ENSG00000267041",22.1636732314578,1.34478180579843,0.144046658368332,9.33573760773944,1.00290477843699e-20,1.12988378260915e-19
"ENSG00000223749",63.9952185731208,2.48992301944935,0.26672301805,9.33523862189723,1.0076401712095e-20,1.13482551183601e-19
"ENSG00000128683",20.3400146384514,3.65044762463248,0.391097842628425,9.33384751012472,1.02095893151492e-20,1.14902937692198e-19
"ENSG00000141668",11.8898656230909,-2.34743253408456,0.251550270264802,-9.331862500539,1.04026572660548e-20,1.17035293546196e-19
"ENSG00000165621",23.5424357934909,2.59497851819529,0.278083304926155,9.33165879513835,1.0422673365289e-20,1.17219924524042e-19
"ENSG00000182636",302.888583346807,-1.94437833530574,0.208429604637981,-9.32870519369313,1.07172102113865e-20,1.20449143730736e-19
"ENSG00000064201",34.9524750785781,-1.55564376718432,0.166882115305494,-9.32181237238368,1.14369721800051e-20,1.28274767398686e-19
"ENSG00000266920",12.2944422676293,-3.2547585916486,0.349193339729376,-9.32079229853303,1.15474744138689e-20,1.29422469180466e-19
"ENSG00000171989",10.9714418653626,-2.02492256252543,0.217260139526823,-9.32026724706875,1.16047629175525e-20,1.30019731737182e-19
"ENSG00000104894",321.794174765683,-1.71193450890513,0.183696891702018,-9.3193439096516,1.1706191009673e-20,1.31110952286775e-19
"ENSG00000175874",8.11974218178106,3.33854392304013,0.358301518178426,9.31769404721756,1.18896148002227e-20,1.3307364392924e-19
"ENSG00000128564",66.0414663761347,2.50583606744291,0.268940743891985,9.31742818577661,1.19194367075475e-20,1.33361515866896e-19
"ENSG00000164398",29.352201832989,2.90454711311365,0.311856609038626,9.31372633745882,1.23424429602024e-20,1.38046849125566e-19
"ENSG00000116649",580.390438012994,1.52122120160404,0.163362282113477,9.3119487676314,1.25508060981348e-20,1.40280821407616e-19
"ENSG00000123595",335.657774546538,-1.02179677453154,0.109735455871505,-9.31145513923978,1.26092827491746e-20,1.40885986016035e-19
"ENSG00000129480",15.1793706110902,1.31280102514493,0.14102161459454,9.30921851178239,1.28776339810832e-20,1.43686819238482e-19
"ENSG00000131781",671.767285492244,-1.94672650236808,0.209153713937155,-9.30763535450781,1.30709873975763e-20,1.457941969965e-19
"ENSG00000164889",1175.17268234802,1.21132181049802,0.130150098165265,9.30711407501114,1.31352781376841e-20,1.46410844487028e-19
"ENSG00000120440",8.94312095846913,1.69096179363318,0.181689724879075,9.30686528783408,1.31660718307181e-20,1.46653531861586e-19
"ENSG00000283051",11.5620296097447,-3.09174415941317,0.332337874600374,-9.3030147801568,1.36518727724226e-20,1.51960626950548e-19
"ENSG00000186417",242.697410218055,-2.65538619380254,0.285464320900759,-9.3019897737962,1.37841531650383e-20,1.53380546203988e-19
"ENSG00000281706",25.4418225416143,1.17746816573977,0.126616083603447,9.29951497652947,1.41087807160543e-20,1.56939068149774e-19
"ENSG00000118971",946.194152342225,1.73821532755245,0.186932463981677,9.29862737872445,1.4227042356501e-20,1.58146343651033e-19
"ENSG00000101311",1093.75829438444,1.40150627226316,0.150722900897407,9.29856222192227,1.4235762227221e-20,1.58189191064889e-19
"ENSG00000171522",576.053164158405,-1.36624007915892,0.146968612688323,-9.29613510101177,1.45643737429932e-20,1.61785462206929e-19
"ENSG00000085563",1972.49977706784,-2.23405470468171,0.240334169750736,-9.29561829264136,1.46353078687021e-20,1.62517896189542e-19
"ENSG00000236144",114.391413121979,1.14912684454978,0.123625938574845,9.29519207535946,1.46940649376291e-20,1.63114655985685e-19
"ENSG00000136122",64.2463876049504,1.26715867685775,0.136334845114771,9.2944593569679,1.47956210144075e-20,1.64129928919292e-19
"ENSG00000214975",16.7703029022605,1.22608219307378,0.131918267929506,9.29425630215953,1.4823887381913e-20,1.64387405980736e-19
"ENSG00000213057",33.4279189708043,-1.31989669133581,0.142040682434722,-9.2923848908034,1.50869250074257e-20,1.67187318349063e-19
"ENSG00000260173",5.57266173535921,-2.64428955092193,0.284566272765691,-9.292350513721,1.50917998202159e-20,1.67187318349063e-19
"ENSG00000180884",47.2256155863203,1.05220518863774,0.113251785482009,9.29084856507524,1.53063097399137e-20,1.69448197100291e-19
"ENSG00000176153",4026.63300485207,1.48020618500021,0.159325480127583,9.29045488402046,1.53630325948373e-20,1.69960408910698e-19
"ENSG00000104888",14.9753885258595,-2.69068925305463,0.289639891364886,-9.28977441738134,1.54615669875976e-20,1.70992309195493e-19
"ENSG00000256643",90.20935629899,-2.2637668603207,0.243764388178084,-9.28670047844268,1.59145304698501e-20,1.75882067877875e-19
"ENSG00000119630",106.86094948481,1.87183995981611,0.201587415048141,9.28550008624841,1.60949563076685e-20,1.77815633498992e-19
"ENSG00000196653",47.7964435248398,1.1290839680391,0.121622954497385,9.28347755327207,1.64035404259026e-20,1.81163285804279e-19
"ENSG00000010404",186.1936467754,-1.00908440444124,0.108735425613481,-9.28018075754083,1.69191289090097e-20,1.86794077197807e-19
"ENSG00000068831",226.958991989391,-1.87156644266302,0.201679937859877,-9.2798840703895,1.69663064546969e-20,1.87251353723019e-19
"ENSG00000131389",646.604783070637,1.69449677129395,0.182606103799566,9.2795187895465,1.70245700796781e-20,1.87830631683289e-19
"ENSG00000214113",134.744990365094,1.11575823445307,0.120247084650295,9.27887971419799,1.71269811438405e-20,1.88896426360526e-19
"ENSG00000160345",15.9296883737188,1.82555696676447,0.196794822574642,9.27644814472728,1.75222354956875e-20,1.92993890551079e-19
"ENSG00000101082",39.9905436978705,-1.38136862851066,0.148914995034688,-9.2762225065977,1.75593673231171e-20,1.93337375260355e-19
"ENSG00000260565",364.370711804883,-1.02816470121744,0.110848608994647,-9.27539560976435,1.76961106772299e-20,1.94777028625407e-19
"ENSG00000135002",664.407048929113,-1.23212672229559,0.132847300117007,-9.27475922514331,1.78020656625124e-20,1.95876941776964e-19
"ENSG00000169026",224.755852716883,-1.43406764277848,0.154632080994283,-9.27406288240733,1.79187221739915e-20,1.97027166981792e-19
"ENSG00000162378",359.610499664826,-1.04244447057777,0.112442940704255,-9.27087520166862,1.84624692050876e-20,2.02868781255228e-19
"ENSG00000160868",106.254858966917,-3.35075263755451,0.361468577014957,-9.2698310465196,1.86441014525807e-20,2.04657094743149e-19
"ENSG00000168907",940.050468583904,-1.64603039068918,0.177584758194076,-9.26898461009975,1.87926359447691e-20,2.06217942999738e-19
"ENSG00000166510",550.19826454152,-1.89061024593058,0.203983781911786,-9.2684341284945,1.88898629250696e-20,2.07214913342008e-19
"ENSG00000049759",1720.78158508548,-1.35658722390721,0.146402684295917,-9.26613627633495,1.93011130501694e-20,2.11654768874606e-19
"ENSG00000262714",7.55949275534846,2.24790814240217,0.242720558714636,9.26130095574234,2.01956304547474e-20,2.2124013767037e-19
"ENSG00000060140",390.045571252,-1.75592041565315,0.18960410214162,-9.26098325837702,2.025581787487e-20,2.21824743140291e-19
"ENSG00000083937",886.155139328641,-1.05787157668548,0.114244875329299,-9.25968515993632,2.05035894302326e-20,2.24462527520062e-19
"ENSG00000182179",1742.37952647555,-1.09316871080273,0.118060092334105,-9.25942618873373,2.05533773203235e-20,2.24931844561763e-19
"ENSG00000256262",14.463080484381,-1.68896797683396,0.18247947172674,-9.25566016194502,2.12910597182356e-20,2.32769843873138e-19
"ENSG00000003400",934.360963421541,-1.37062264405549,0.14809898754274,-9.2547738968164,2.14684297472062e-20,2.34551251613125e-19
"ENSG00000151617",50.3222305668006,2.11878330301392,0.228941203566378,9.25470500726015,2.14822777879987e-20,2.34623708430968e-19
"ENSG00000213160",157.30394244833,1.05546980912761,0.114047843335392,9.25462313236107,2.14987476025389e-20,2.34682422212134e-19
"ENSG00000143507",82.9365036848792,1.43890309012332,0.155534124674427,9.25136585386207,2.21642029193557e-20,2.41665624989917e-19
"ENSG00000178301",76.2741568028092,-1.33191422317934,0.143991612539423,-9.24994310216974,2.24612205221234e-20,2.44739987954531e-19
"ENSG00000107242",862.103344493985,-1.43622819322705,0.155364751801609,-9.24423446484844,2.36930616859941e-20,2.57816669229723e-19
"ENSG00000257302",43.7718180254675,-2.44707353706979,0.264882057592977,-9.2383514357549,2.50324139563345e-20,2.72208664674334e-19
"ENSG00000065268",497.885828743551,1.15190178202299,0.124690954384062,9.23805409713203,2.51020593866388e-20,2.72783542412157e-19
"ENSG00000159496",16.0161519270756,-1.28353902048705,0.13895458113729,-9.23711193961205,2.53240080056031e-20,2.75036163718388e-19
"ENSG00000141510",547.834085991083,1.23016436759755,0.133176435189944,9.23710238859464,2.53262678899199e-20,2.75036163718388e-19
"ENSG00000151364",31.9112982228212,1.47875205651022,0.160097024362184,9.23659925849009,2.54455967767962e-20,2.76239777496077e-19
"ENSG00000186073",38.9355118717757,1.28687551074775,0.139334177343584,9.23589269540411,2.56141134496265e-20,2.77883645212264e-19
"ENSG00000185875",40.603653079847,1.14099081559774,0.123564078047985,9.2340009622752,2.60707464978555e-20,2.82743246041119e-19
"ENSG00000252456",2.85650944829498,-2.6829319570315,0.290555261007136,-9.23380959522739,2.61173851854012e-20,2.83154605507881e-19
"ENSG00000082146",371.251238426115,-1.14818502816563,0.124382543608898,-9.23107853281993,2.67920397310136e-20,2.90372126604725e-19
"ENSG00000233670",11.8968935735285,-2.94635709140939,0.319343755718713,-9.22628684183394,2.80176172094103e-20,3.03452633559882e-19
"ENSG00000101132",114.725099935787,1.26495374086358,0.137108259141606,9.22594852259871,2.81062149992612e-20,3.04257055621927e-19
"ENSG00000141068",506.11770146608,-1.05122504813707,0.113958798754326,-9.22460625794519,2.84604599686299e-20,3.07941229757082e-19
"ENSG00000166143",870.168965974505,-1.5329656234793,0.166224763424946,-9.22224578271977,2.90941654508494e-20,3.14693178798709e-19
"ENSG00000250899",32.4604283553496,1.89520251194847,0.205518265979229,9.22157698693314,2.92762362931253e-20,3.16557215442194e-19
"ENSG00000131620",142.679887216314,1.94373279201129,0.21079428504235,9.22099378368243,2.94359248163588e-20,3.18178078284272e-19
"ENSG00000172061",20.0779204830092,2.62293758746064,0.28449838860764,9.21951649813388,2.98442880769821e-20,3.22484939360251e-19
"ENSG00000053747",2057.2882420407,-1.53440761296732,0.166471669379362,-9.21722968651595,3.04874980383255e-20,3.29325751235254e-19
"ENSG00000257906",2.19544897066597,2.74035057107475,0.297322580363525,9.21675900876493,3.06215761259122e-20,3.30664206628333e-19
"ENSG00000089351",1135.29296632842,1.48521928635535,0.161163915373731,9.21558205452631,3.09594020544731e-20,3.34201194687629e-19
"ENSG00000101955",136.996389172614,-2.4696310586265,0.267988536629982,-9.21543544243604,3.1001741954604e-20,3.3454717487952e-19
"ENSG00000232729",2.8772636268564,2.21002428520886,0.239878350871325,9.21310438053813,3.16826678682351e-20,3.41781772749766e-19
"ENSG00000246465",7.11485446162728,3.12232113201,0.338931031627776,9.2122610225877,3.19326458922133e-20,3.44364195203789e-19
"ENSG00000133328",173.700482211813,-2.73837899218577,0.297264952835296,-9.21191336572735,3.20362608259046e-20,3.45367037298894e-19
"ENSG00000238133",6.8822974330295,2.79252278456327,0.30355810501564,9.19930233593794,3.60281278463246e-20,3.88015418613911e-19
"ENSG00000134461",96.3572026462173,1.13296445091886,0.12317831169437,9.19775921048482,3.65491692863769e-20,3.9349658615141e-19
"ENSG00000140297",4459.25495455019,-2.10141099056407,0.228589818758028,-9.19293344726129,3.82271535749007e-20,4.11425909081205e-19
"ENSG00000114698",281.573043743238,-1.38787705289776,0.150988777302906,-9.19192192750501,3.8588410596164e-20,4.15039226637008e-19
"ENSG00000162949",598.177817243598,-2.26813909625666,0.246842670230234,-9.18860217376978,3.97979153366219e-20,4.27765097274355e-19
"ENSG00000206195",14.9201602925768,3.59442488627727,0.391232579320437,9.18743754040298,4.02310515237585e-20,4.32277729426135e-19
"ENSG00000064652",96.0360564920132,-1.12558307954173,0.12254937903425,-9.18473099098408,4.12557191063073e-20,4.43141212759324e-19
"ENSG00000214353",8.68349606531717,1.52449538544677,0.166005936020333,9.18337875134807,4.17772832261426e-20,4.48595306081506e-19
"ENSG00000149922",32.1879092222986,1.60949854271798,0.17526340027081,9.18331231866464,4.18030738725697e-20,4.48724048825597e-19
"ENSG00000052344",5294.36364074015,-1.49453972146868,0.162772792753053,-9.18175388030651,4.24126301251527e-20,4.5496676208816e-19
"ENSG00000081923",2339.36189591091,-1.35836764996015,0.148003642116052,-9.17793393824075,4.39441476736308e-20,4.71084740343037e-19
"ENSG00000189233",34.4292573987868,-2.12446985126064,0.231483912086079,-9.17761339056099,4.40751227426427e-20,4.7233307213391e-19
"ENSG00000162437",1076.81263310467,-1.26894277136473,0.138267009571856,-9.17748040761145,4.41295724655907e-20,4.72760764133844e-19
"ENSG00000163738",66.4514648450018,1.05531888729313,0.115031903790335,9.1741408471916,4.55189666782874e-20,4.87324228705247e-19
"ENSG00000188730",6.11770726730238,-2.26764964747747,0.247315716542214,-9.16904788414612,4.77215223126298e-20,5.10736529451233e-19
"ENSG00000105364",504.379451241409,1.01922442945502,0.11118385068309,9.16701861999849,4.86281811481599e-20,5.20097592714233e-19
"ENSG00000250337",20.029895724845,4.71810139938633,0.514748925273219,9.16583050053393,4.9166904754267e-20,5.25686531134573e-19
"ENSG00000254111",19.3441438007542,2.09590144021316,0.228686428377499,9.16495768937104,4.95664143252128e-20,5.29783824907945e-19
"ENSG00000161091",521.481645255215,1.02170012217602,0.111543990656859,9.15961600584173,5.20823119980084e-20,5.56491716169322e-19
"ENSG00000065057",321.296877872617,1.15346576305455,0.125948651213921,9.15822243380288,5.27591770580286e-20,5.63353656113215e-19
"ENSG00000106665",1774.74212073533,-1.01565472166075,0.110917677419657,-9.15683365617201,5.34423624563172e-20,5.70461251774359e-19
